Date,City,Visitors
2025-01-03,Florence,0
2025-01-03,Lisbon,1
2025-01-03,Budapest,0
2025-01-03,Amsterdam,1
2025-01-03,Munich,1
2025-01-03,Paris,0
2025-01-03,Madrid,0
2025-01-03,London,2
2025-01-03,Vienna,0
2025-01-04,Dublin,1
2025-01-04,Berlin,1
2025-01-04,Prague,0
2025-01-04,Zurich,1
2025-01-04,Rome,1
2025-01-04,Barcelona,5
2025-01-04,Budapest,0
2025-01-04,Milan,0
2025-01-04,Vienna,0
2025-01-04,Florence,0
2025-01-04,Madrid,0
2025-01-04,London,2
2025-01-04,Munich,1
2025-01-04,Amsterdam,1
2025-01-04,Paris,0
2025-01-04,Brussels,0
2025-01-04,Lisbon,1
2025-01-05,Paris,0
2025-01-05,Amsterdam,1
2025-01-05,Munich,1
2025-01-05,London,2
2025-01-05,Madrid,0
2025-01-05,Florence,0
2025-01-05,Vienna,0
2025-01-05,Zurich,1
2025-01-05,Budapest,0
2025-01-05,Barcelona,5
2025-01-05,Rome,1
2025-01-05,Prague,0
2025-01-05,Berlin,1
2025-01-05,Dublin,1
2025-01-05,Brussels,0
2025-01-05,Lisbon,1
2025-01-05,Milan,0
2025-01-06,Amsterdam,1
2025-01-06,Paris,0
2025-01-06,Brussels,0
2025-01-06,Milan,0
2025-01-06,Dublin,1
2025-01-06,Berlin,1
2025-01-06,Zurich,1
2025-01-06,Rome,1
2025-01-06,Barcelona,5
2025-01-06,Prague,0
2025-01-06,Lisbon,1
2025-01-06,Vienna,0
2025-01-06,Florence,0
2025-01-06,Madrid,0
2025-01-06,London,2
2025-01-06,Munich,1
2025-01-06,Budapest,0
2025-01-07,Rome,1
2025-01-07,Brussels,0
2025-01-07,Milan,0
2025-01-07,Dublin,1
2025-01-07,Berlin,1
2025-01-07,Prague,0
2025-01-07,Zurich,1
2025-01-07,Barcelona,5
2025-01-07,Budapest,0
2025-01-07,Lisbon,1
2025-01-07,Vienna,0
2025-01-07,Florence,0
2025-01-07,Madrid,0
2025-01-07,London,2
2025-01-07,Munich,1
2025-01-07,Amsterdam,1
2025-01-07,Paris,0
2025-01-08,Berlin,1
2025-01-08,Prague,0
2025-01-08,Zurich,1
2025-01-08,Rome,1
2025-01-08,Barcelona,5
2025-01-08,Budapest,0
2025-01-08,Milan,0
2025-01-08,Madrid,0
2025-01-08,Vienna,0
2025-01-08,Florence,0
2025-01-08,Brussels,0
2025-01-08,London,2
2025-01-08,Munich,1
2025-01-08,Amsterdam,1
2025-01-08,Paris,0
2025-01-08,Lisbon,1
2025-01-08,Dublin,1
2025-01-09,Paris,0
2025-01-09,Milan,0
2025-01-09,Amsterdam,1
2025-01-09,Munich,1
2025-01-09,London,2
2025-01-09,Madrid,0
2025-01-09,Florence,0
2025-01-09,Vienna,0
2025-01-09,Lisbon,1
2025-01-09,Dublin,1
2025-01-09,Brussels,0
2025-01-09,Berlin,1
2025-01-09,Prague,0
2025-01-09,Budapest,0
2025-01-09,Rome,1
2025-01-09,Barcelona,5
2025-01-09,Zurich,1
2025-01-10,Brussels,0
2025-01-10,Milan,0
2025-01-10,Dublin,1
2025-01-10,Berlin,1
2025-01-10,Prague,0
2025-01-10,Rome,1
2025-01-10,Budapest,0
2025-01-10,Zurich,1
2025-01-10,Vienna,0
2025-01-10,Florence,0
2025-01-10,Madrid,0
2025-01-10,London,2
2025-01-10,Munich,1
2025-01-10,Amsterdam,1
2025-01-10,Paris,0
2025-01-10,Lisbon,1
2025-01-10,Barcelona,5
2025-01-11,Rome,1
2025-01-11,Brussels,0
2025-01-11,Milan,0
2025-01-11,Dublin,1
2025-01-11,Berlin,1
2025-01-11,Prague,0
2025-01-11,Zurich,1
2025-01-11,Barcelona,5
2025-01-11,Lisbon,1
2025-01-11,Budapest,0
2025-01-11,Paris,0
2025-01-11,Amsterdam,1
2025-01-11,Munich,1
2025-01-11,Florence,0
2025-01-11,Madrid,0
2025-01-11,London,2
2025-01-11,Vienna,0
2025-01-12,Brussels,0
2025-01-12,Milan,0
2025-01-12,Dublin,1
2025-01-12,Berlin,1
2025-01-12,Prague,0
2025-01-12,Rome,1
2025-01-12,Barcelona,5
2025-01-12,Zurich,1
2025-01-12,Vienna,0
2025-01-12,Lisbon,1
2025-01-12,Paris,0
2025-01-12,Amsterdam,1
2025-01-12,Budapest,0
2025-01-12,London,2
2025-01-12,Madrid,0
2025-01-12,Florence,0
2025-01-12,Munich,1
2025-01-13,Budapest,0
2025-01-13,Munich,1
2025-01-13,London,2
2025-01-13,Madrid,0
2025-01-13,Florence,0
2025-01-13,Vienna,0
2025-01-13,Lisbon,1
2025-01-13,Amsterdam,1
2025-01-13,Paris,0
2025-01-13,Zurich,1
2025-01-13,Rome,1
2025-01-13,Brussels,0
2025-01-13,Milan,0
2025-01-13,Barcelona,5
2025-01-13,Berlin,1
2025-01-13,Prague,0
2025-01-13,Dublin,1
2025-01-14,Brussels,0
2025-01-14,Milan,0
2025-01-14,Dublin,1
2025-01-14,Berlin,1
2025-01-14,Prague,0
2025-01-14,Rome,1
2025-01-14,Barcelona,4
2025-01-14,Zurich,1
2025-01-14,Lisbon,1
2025-01-14,Vienna,0
2025-01-14,Florence,0
2025-01-14,Madrid,0
2025-01-14,London,2
2025-01-14,Munich,1
2025-01-14,Amsterdam,1
2025-01-14,Paris,0
2025-01-14,Budapest,0
2025-01-15,Rome,1
2025-01-15,Milan,0
2025-01-15,Berlin,1
2025-01-15,Prague,0
2025-01-15,Zurich,1
2025-01-15,Barcelona,4
2025-01-15,Brussels,0
2025-01-15,Lisbon,1
2025-01-15,Budapest,0
2025-01-15,Paris,0
2025-01-15,Amsterdam,1
2025-01-15,Munich,1
2025-01-15,Dublin,1
2025-01-15,Madrid,0
2025-01-15,Florence,0
2025-01-15,London,2
2025-01-15,Vienna,0
2025-01-16,Milan,0
2025-01-16,Dublin,1
2025-01-16,Prague,0
2025-01-16,Zurich,1
2025-01-16,Rome,1
2025-01-16,Barcelona,4
2025-01-16,Brussels,0
2025-01-16,Lisbon,1
2025-01-16,Budapest,0
2025-01-16,Paris,0
2025-01-16,Amsterdam,1
2025-01-16,Munich,1
2025-01-16,Berlin,1
2025-01-16,Madrid,0
2025-01-16,Florence,0
2025-01-16,Vienna,0
2025-01-16,London,2
2025-01-17,Milan,0
2025-01-17,Dublin,1
2025-01-17,Berlin,1
2025-01-17,Prague,0
2025-01-17,Zurich,1
2025-01-17,Rome,1
2025-01-17,Barcelona,4
2025-01-17,Lisbon,1
2025-01-17,Vienna,0
2025-01-17,Florence,0
2025-01-17,London,2
2025-01-17,Munich,1
2025-01-17,Amsterdam,1
2025-01-17,Paris,0
2025-01-17,Budapest,0
2025-01-17,Madrid,0
2025-01-17,Brussels,0
2025-01-18,Prague,0
2025-01-18,Paris,0
2025-01-18,Brussels,0
2025-01-18,Milan,0
2025-01-18,Dublin,1
2025-01-18,Berlin,1
2025-01-18,Zurich,1
2025-01-18,Rome,1
2025-01-18,Barcelona,4
2025-01-18,Lisbon,1
2025-01-18,Vienna,0
2025-01-18,Florence,0
2025-01-18,Madrid,0
2025-01-18,London,2
2025-01-18,Munich,1
2025-01-18,Amsterdam,1
2025-01-18,Budapest,0
2025-01-19,Berlin,1
2025-01-19,Zurich,1
2025-01-19,Dublin,1
2025-01-19,Prague,0
2025-01-19,Brussels,0
2025-01-19,Rome,1
2025-01-19,Milan,0
2025-01-19,Budapest,0
2025-01-19,Barcelona,4
2025-01-19,Vienna,0
2025-01-19,Florence,0
2025-01-19,Paris,0
2025-01-19,Madrid,0
2025-01-19,London,2
2025-01-19,Munich,1
2025-01-19,Amsterdam,1
2025-01-19,Lisbon,1
2025-01-20,Florence,0
2025-01-20,Dublin,1
2025-01-20,Berlin,1
2025-01-20,Prague,0
2025-01-20,Zurich,1
2025-01-20,Rome,1
2025-01-20,Barcelona,4
2025-01-20,Budapest,0
2025-01-20,Madrid,0
2025-01-20,Vienna,0
2025-01-20,Milan,0
2025-01-20,London,2
2025-01-20,Munich,1
2025-01-20,Amsterdam,1
2025-01-20,Paris,0
2025-01-20,Lisbon,1
2025-01-20,Brussels,0
2025-01-21,Prague,0
2025-01-21,Rome,1
2025-01-21,Berlin,1
2025-01-21,Zurich,1
2025-01-21,Milan,0
2025-01-21,Brussels,0
2025-01-21,Barcelona,4
2025-01-21,Dublin,1
2025-01-21,Budapest,0
2025-01-21,Munich,1
2025-01-21,Vienna,0
2025-01-21,Florence,0
2025-01-21,Lisbon,1
2025-01-21,Madrid,0
2025-01-21,London,2
2025-01-21,Amsterdam,1
2025-01-21,Paris,0
2025-01-22,Milan,0
2025-01-22,Dublin,1
2025-01-22,Berlin,1
2025-01-22,Prague,0
2025-01-22,Zurich,1
2025-01-22,Rome,1
2025-01-22,Barcelona,4
2025-01-22,Budapest,0
2025-01-22,Brussels,0
2025-01-22,Vienna,0
2025-01-22,Paris,0
2025-01-22,Amsterdam,1
2025-01-22,Munich,1
2025-01-22,Lisbon,1
2025-01-22,Madrid,0
2025-01-22,Florence,0
2025-01-22,London,2
2025-01-23,Brussels,0
2025-01-23,Budapest,0
2025-01-23,Dublin,1
2025-01-23,Berlin,1
2025-01-23,Prague,0
2025-01-23,Zurich,1
2025-01-23,Rome,1
2025-01-23,Barcelona,4
2025-01-23,Milan,0
2025-01-23,Lisbon,1
2025-01-23,Florence,0
2025-01-23,Madrid,0
2025-01-23,London,2
2025-01-23,Munich,1
2025-01-23,Amsterdam,1
2025-01-23,Paris,0
2025-01-23,Vienna,0
2025-01-24,Milan,0
2025-01-24,Barcelona,4
2025-01-24,Dublin,1
2025-01-24,Berlin,1
2025-01-24,Prague,0
2025-01-24,Zurich,1
2025-01-24,Rome,1
2025-01-24,Budapest,0
2025-01-24,Brussels,0
2025-01-24,Vienna,0
2025-01-24,Florence,0
2025-01-24,Madrid,0
2025-01-24,London,2
2025-01-24,Munich,1
2025-01-24,Amsterdam,1
2025-01-24,Paris,0
2025-01-24,Lisbon,1
2025-01-25,Budapest,0
2025-01-25,Lisbon,1
2025-01-25,Vienna,0
2025-01-25,Munich,1
2025-01-25,Madrid,0
2025-01-25,London,2
2025-01-25,Barcelona,4
2025-01-25,Florence,0
2025-01-25,Paris,0
2025-01-25,Amsterdam,1
2025-01-25,Zurich,1
2025-01-25,Prague,0
2025-01-25,Berlin,1
2025-01-25,Dublin,1
2025-01-25,Milan,0
2025-01-25,Brussels,0
2025-01-25,Rome,1
2025-01-26,Brussels,0
2025-01-26,Milan,0
2025-01-26,Dublin,1
2025-01-26,Berlin,1
2025-01-26,Prague,0
2025-01-26,Zurich,1
2025-01-26,Rome,1
2025-01-26,Barcelona,4
2025-01-26,Lisbon,1
2025-01-26,Vienna,0
2025-01-26,Florence,0
2025-01-26,Madrid,0
2025-01-26,London,2
2025-01-26,Munich,1
2025-01-26,Amsterdam,1
2025-01-26,Paris,0
2025-01-26,Budapest,0
2025-01-27,Zurich,1
2025-01-27,Brussels,0
2025-01-27,Milan,0
2025-01-27,Dublin,1
2025-01-27,Berlin,1
2025-01-27,Prague,0
2025-01-27,Rome,1
2025-01-27,Barcelona,4
2025-01-27,Budapest,0
2025-01-27,Lisbon,1
2025-01-27,Vienna,0
2025-01-27,Florence,0
2025-01-27,Madrid,0
2025-01-27,London,2
2025-01-27,Munich,1
2025-01-27,Amsterdam,1
2025-01-27,Paris,0
2025-01-28,Zurich,1
2025-01-28,Prague,0
2025-01-28,Budapest,0
2025-01-28,Dublin,1
2025-01-28,Milan,0
2025-01-28,Rome,1
2025-01-28,Berlin,1
2025-01-28,Brussels,0
2025-01-28,Florence,0
2025-01-28,Lisbon,1
2025-01-28,Vienna,0
2025-01-28,Madrid,0
2025-01-28,London,2
2025-01-28,Munich,1
2025-01-28,Amsterdam,1
2025-01-28,Paris,0
2025-01-28,Barcelona,4
2025-01-29,Zurich,1
2025-01-29,Prague,0
2025-01-29,Rome,1
2025-01-29,Dublin,1
2025-01-29,Milan,0
2025-01-29,Brussels,0
2025-01-29,Berlin,1
2025-01-29,Barcelona,4
2025-01-29,Florence,0
2025-01-29,Lisbon,1
2025-01-29,Vienna,0
2025-01-29,Madrid,0
2025-01-29,London,2
2025-01-29,Munich,1
2025-01-29,Amsterdam,1
2025-01-29,Paris,0
2025-01-29,Budapest,0
2025-01-30,Brussels,0
2025-01-30,Milan,0
2025-01-30,Dublin,1
2025-01-30,Berlin,1
2025-01-30,Prague,0
2025-01-30,Zurich,1
2025-01-30,Rome,1
2025-01-30,Barcelona,4
2025-01-30,Lisbon,1
2025-01-30,Vienna,0
2025-01-30,Florence,0
2025-01-30,Madrid,0
2025-01-30,London,2
2025-01-30,Munich,1
2025-01-30,Amsterdam,1
2025-01-30,Budapest,0
2025-01-30,Paris,0
2025-01-31,Rome,1
2025-01-31,Zurich,1
2025-01-31,Prague,0
2025-01-31,Brussels,0
2025-01-31,Dublin,1
2025-01-31,Milan,0
2025-01-31,Berlin,1
2025-01-31,Barcelona,4
2025-01-31,Florence,0
2025-01-31,Lisbon,1
2025-01-31,Vienna,0
2025-01-31,Madrid,0
2025-01-31,London,2
2025-01-31,Munich,1
2025-01-31,Amsterdam,1
2025-01-31,Paris,0
2025-01-31,Budapest,0
2025-02-01,Milan,0
2025-02-01,Dublin,1
2025-02-01,Berlin,1
2025-02-01,Prague,0
2025-02-01,Zurich,1
2025-02-01,Rome,1
2025-02-01,Barcelona,4
2025-02-01,Florence,0
2025-02-01,Lisbon,1
2025-02-01,Vienna,0
2025-02-01,Madrid,0
2025-02-01,London,2
2025-02-01,Munich,1
2025-02-01,Amsterdam,1
2025-02-01,Paris,0
2025-02-01,Budapest,0
2025-02-01,Brussels,0
2025-02-02,Budapest,0
2025-02-02,Brussels,0
2025-02-02,Dublin,0
2025-02-02,Berlin,1
2025-02-02,Prague,0
2025-02-02,Zurich,1
2025-02-02,Rome,1
2025-02-02,Barcelona,4
2025-02-02,Lisbon,1
2025-02-02,Milan,0
2025-02-02,Florence,0
2025-02-02,Madrid,0
2025-02-02,London,1
2025-02-02,Munich,1
2025-02-02,Amsterdam,1
2025-02-02,Paris,0
2025-02-02,Vienna,0
2025-02-03,Paris,0
2025-02-03,Brussels,0
2025-02-03,Milan,0
2025-02-03,Dublin,0
2025-02-03,Berlin,1
2025-02-03,Prague,0
2025-02-03,Zurich,1
2025-02-03,Rome,1
2025-02-03,Budapest,0
2025-02-03,Lisbon,1
2025-02-03,Vienna,0
2025-02-03,Florence,0
2025-02-03,Madrid,0
2025-02-03,London,1
2025-02-03,Munich,1
2025-02-03,Amsterdam,1
2025-02-03,Barcelona,4
2025-02-04,Brussels,0
2025-02-04,Milan,0
2025-02-04,Dublin,0
2025-02-04,Berlin,1
2025-02-04,Prague,0
2025-02-04,Zurich,1
2025-02-04,Barcelona,4
2025-02-04,Rome,1
2025-02-04,Lisbon,1
2025-02-04,Paris,0
2025-02-04,Budapest,0
2025-02-04,Amsterdam,1
2025-02-04,Munich,1
2025-02-04,Florence,0
2025-02-04,Madrid,0
2025-02-04,Vienna,0
2025-02-04,London,1
2025-02-05,Brussels,0
2025-02-05,Milan,0
2025-02-05,Dublin,0
2025-02-05,Berlin,1
2025-02-05,Zurich,1
2025-02-05,Rome,1
2025-02-05,Prague,0
2025-02-05,Barcelona,4
2025-02-05,Lisbon,1
2025-02-05,Vienna,0
2025-02-05,Florence,0
2025-02-05,Madrid,0
2025-02-05,London,1
2025-02-05,Munich,1
2025-02-05,Amsterdam,1
2025-02-05,Budapest,0
2025-02-05,Paris,0
2025-02-06,Florence,0
2025-02-06,Madrid,0
2025-02-06,Vienna,0
2025-02-06,Munich,1
2025-02-06,Amsterdam,1
2025-02-06,London,1
2025-02-06,Paris,0
2025-02-06,Lisbon,1
2025-02-06,Barcelona,4
2025-02-06,Budapest,0
2025-02-06,Brussels,0
2025-02-06,Dublin,0
2025-02-06,Milan,0
2025-02-06,Prague,0
2025-02-06,Rome,1
2025-02-06,Berlin,1
2025-02-06,Zurich,1
2025-02-07,Amsterdam,1
2025-02-07,Brussels,0
2025-02-07,Milan,0
2025-02-07,Dublin,0
2025-02-07,Paris,0
2025-02-07,Prague,0
2025-02-07,Rome,1
2025-02-07,Berlin,1
2025-02-07,Budapest,0
2025-02-07,Lisbon,1
2025-02-07,Vienna,0
2025-02-07,Florence,0
2025-02-07,Madrid,0
2025-02-07,London,1
2025-02-07,Munich,1
2025-02-07,Barcelona,4
2025-02-07,Zurich,1
2025-02-08,Rome,1
2025-02-08,Brussels,0
2025-02-08,Milan,0
2025-02-08,Dublin,0
2025-02-08,Berlin,1
2025-02-08,Prague,0
2025-02-08,Zurich,1
2025-02-08,Budapest,0
2025-02-08,Lisbon,1
2025-02-08,Barcelona,4
2025-02-08,Paris,0
2025-02-08,Amsterdam,1
2025-02-08,Florence,0
2025-02-08,London,1
2025-02-08,Madrid,0
2025-02-08,Vienna,0
2025-02-08,Munich,1
2025-02-09,Brussels,0
2025-02-09,Milan,0
2025-02-09,Dublin,0
2025-02-09,Berlin,1
2025-02-09,Prague,0
2025-02-09,Zurich,1
2025-02-09,Rome,1
2025-02-09,Budapest,0
2025-02-09,Lisbon,1
2025-02-09,Vienna,0
2025-02-09,Madrid,0
2025-02-09,London,1
2025-02-09,Munich,1
2025-02-09,Amsterdam,1
2025-02-09,Paris,0
2025-02-09,Barcelona,4
2025-02-09,Florence,0
2025-02-10,Milan,0
2025-02-10,Paris,0
2025-02-10,Amsterdam,1
2025-02-10,Munich,1
2025-02-10,London,1
2025-02-10,Madrid,0
2025-02-10,Florence,0
2025-02-10,Vienna,0
2025-02-10,Lisbon,1
2025-02-10,Barcelona,4
2025-02-10,Rome,1
2025-02-10,Zurich,1
2025-02-10,Prague,0
2025-02-10,Berlin,1
2025-02-10,Dublin,0
2025-02-10,Brussels,0
2025-02-10,Budapest,0
2025-02-11,Lisbon,1
2025-02-11,Zurich,1
2025-02-11,Brussels,0
2025-02-11,Milan,0
2025-02-11,Dublin,0
2025-02-11,Berlin,1
2025-02-11,Prague,0
2025-02-11,Rome,1
2025-02-11,Budapest,0
2025-02-11,Barcelona,4
2025-02-11,Florence,0
2025-02-11,Madrid,0
2025-02-11,London,1
2025-02-11,Munich,1
2025-02-11,Amsterdam,1
2025-02-11,Paris,0
2025-02-11,Vienna,0
2025-02-12,Berlin,1
2025-02-12,Zurich,1
2025-02-12,Dublin,0
2025-02-12,Prague,0
2025-02-12,Brussels,0
2025-02-12,Rome,1
2025-02-12,Milan,0
2025-02-12,Budapest,0
2025-02-12,Barcelona,4
2025-02-12,Vienna,0
2025-02-12,Lisbon,1
2025-02-12,Amsterdam,1
2025-02-12,Munich,1
2025-02-12,London,1
2025-02-12,Paris,0
2025-02-12,Madrid,0
2025-02-12,Florence,0
2025-02-13,Barcelona,4
2025-02-13,Dublin,0
2025-02-13,Berlin,1
2025-02-13,Prague,0
2025-02-13,Zurich,1
2025-02-13,Brussels,0
2025-02-13,Rome,1
2025-02-13,Milan,0
2025-02-13,Budapest,0
2025-02-13,Madrid,0
2025-02-13,Vienna,0
2025-02-13,Florence,0
2025-02-13,London,1
2025-02-13,Munich,1
2025-02-13,Amsterdam,1
2025-02-13,Paris,0
2025-02-13,Lisbon,1
2025-02-14,Rome,1
2025-02-14,Zurich,1
2025-02-14,Prague,0
2025-02-14,Brussels,0
2025-02-14,Dublin,0
2025-02-14,Milan,0
2025-02-14,Barcelona,4
2025-02-14,Berlin,1
2025-02-14,Budapest,0
2025-02-14,London,1
2025-02-14,Vienna,0
2025-02-14,Florence,0
2025-02-14,Madrid,0
2025-02-14,Lisbon,1
2025-02-14,Munich,1
2025-02-14,Amsterdam,1
2025-02-14,Paris,0
2025-02-15,Brussels,0
2025-02-15,Milan,0
2025-02-15,Dublin,0
2025-02-15,Berlin,1
2025-02-15,Prague,0
2025-02-15,Zurich,1
2025-02-15,Rome,1
2025-02-15,Barcelona,4
2025-02-15,Budapest,0
2025-02-15,Lisbon,1
2025-02-15,Vienna,0
2025-02-15,Florence,0
2025-02-15,Madrid,0
2025-02-15,London,1
2025-02-15,Munich,1
2025-02-15,Amsterdam,1
2025-02-15,Paris,0
2025-02-16,Brussels,0
2025-02-16,Milan,0
2025-02-16,Dublin,0
2025-02-16,Berlin,1
2025-02-16,Prague,0
2025-02-16,Zurich,1
2025-02-16,Rome,1
2025-02-16,Barcelona,4
2025-02-16,Paris,0
2025-02-16,Lisbon,1
2025-02-16,Vienna,0
2025-02-16,Florence,0
2025-02-16,Madrid,0
2025-02-16,London,1
2025-02-16,Munich,1
2025-02-16,Amsterdam,1
2025-02-16,Budapest,0
2025-02-17,Rome,1
2025-02-17,Brussels,0
2025-02-17,Milan,0
2025-02-17,Dublin,0
2025-02-17,Berlin,1
2025-02-17,Prague,0
2025-02-17,Zurich,1
2025-02-17,Barcelona,4
2025-02-17,Madrid,0
2025-02-17,Lisbon,1
2025-02-17,Paris,0
2025-02-17,Amsterdam,1
2025-02-17,Munich,1
2025-02-17,Budapest,0
2025-02-17,Florence,0
2025-02-17,Vienna,0
2025-02-17,London,1
2025-02-18,Brussels,0
2025-02-18,Milan,0
2025-02-18,Dublin,0
2025-02-18,Berlin,1
2025-02-18,Prague,0
2025-02-18,Zurich,1
2025-02-18,Barcelona,4
2025-02-18,Budapest,0
2025-02-18,Rome,1
2025-02-18,Vienna,0
2025-02-18,Florence,0
2025-02-18,Madrid,0
2025-02-18,London,1
2025-02-18,Munich,1
2025-02-18,Amsterdam,1
2025-02-18,Paris,0
2025-02-18,Lisbon,1
2025-02-19,Rome,1
2025-02-19,Brussels,0
2025-02-19,Milan,0
2025-02-19,Dublin,0
2025-02-19,Berlin,1
2025-02-19,Prague,0
2025-02-19,Zurich,1
2025-02-19,Barcelona,4
2025-02-19,Munich,1
2025-02-19,Lisbon,1
2025-02-19,Vienna,0
2025-02-19,Florence,0
2025-02-19,Madrid,0
2025-02-19,London,1
2025-02-19,Amsterdam,1
2025-02-19,Paris,0
2025-02-19,Budapest,0
2025-02-20,Barcelona,4
2025-02-20,Milan,0
2025-02-20,Dublin,0
2025-02-20,Berlin,1
2025-02-20,Prague,0
2025-02-20,Zurich,1
2025-02-20,Rome,1
2025-02-20,Brussels,0
2025-02-20,Budapest,0
2025-02-20,Vienna,0
2025-02-20,Florence,0
2025-02-20,Madrid,0
2025-02-20,London,1
2025-02-20,Munich,1
2025-02-20,Amsterdam,1
2025-02-20,Paris,0
2025-02-20,Lisbon,1
2025-02-21,Milan,0
2025-02-21,Dublin,0
2025-02-21,Berlin,1
2025-02-21,Prague,0
2025-02-21,Zurich,1
2025-02-21,Rome,1
2025-02-21,Barcelona,4
2025-02-21,Budapest,0
2025-02-21,Brussels,0
2025-02-21,Vienna,0
2025-02-21,Florence,0
2025-02-21,Madrid,0
2025-02-21,London,1
2025-02-21,Munich,1
2025-02-21,Amsterdam,1
2025-02-21,Paris,0
2025-02-21,Lisbon,1
2025-02-22,Brussels,0
2025-02-22,Milan,0
2025-02-22,Dublin,0
2025-02-22,Berlin,1
2025-02-22,Prague,0
2025-02-22,Zurich,1
2025-02-22,Rome,1
2025-02-22,Barcelona,4
2025-02-22,Budapest,0
2025-02-22,Vienna,0
2025-02-22,Florence,0
2025-02-22,Madrid,0
2025-02-22,London,1
2025-02-22,Munich,1
2025-02-22,Amsterdam,1
2025-02-22,Paris,0
2025-02-22,Lisbon,1
2025-02-23,Vienna,0
2025-02-23,Paris,0
2025-02-23,Amsterdam,1
2025-02-23,Munich,1
2025-02-23,London,1
2025-02-23,Madrid,0
2025-02-23,Florence,0
2025-02-23,Lisbon,1
2025-02-23,Budapest,0
2025-02-23,Barcelona,4
2025-02-23,Rome,1
2025-02-23,Zurich,1
2025-02-23,Prague,0
2025-02-23,Berlin,1
2025-02-23,Dublin,0
2025-02-23,Milan,0
2025-02-23,Brussels,0
2025-02-24,Brussels,0
2025-02-24,Milan,0
2025-02-24,Dublin,0
2025-02-24,Berlin,1
2025-02-24,Prague,0
2025-02-24,Zurich,1
2025-02-24,Rome,1
2025-02-24,Barcelona,4
2025-02-24,Budapest,0
2025-02-24,Lisbon,1
2025-02-24,Vienna,0
2025-02-24,Florence,0
2025-02-24,Madrid,0
2025-02-24,London,1
2025-02-24,Munich,1
2025-02-24,Amsterdam,1
2025-02-24,Paris,0
2025-02-25,Brussels,0
2025-02-25,Milan,0
2025-02-25,Dublin,0
2025-02-25,Berlin,1
2025-02-25,Zurich,1
2025-02-25,Rome,1
2025-02-25,Barcelona,4
2025-02-25,Budapest,0
2025-02-25,Prague,0
2025-02-25,Vienna,0
2025-02-25,Florence,0
2025-02-25,Madrid,0
2025-02-25,London,1
2025-02-25,Munich,1
2025-02-25,Amsterdam,1
2025-02-25,Paris,0
2025-02-25,Lisbon,1
2025-02-26,Brussels,0
2025-02-26,Milan,0
2025-02-26,Dublin,0
2025-02-26,Berlin,1
2025-02-26,Zurich,1
2025-02-26,Rome,1
2025-02-26,Barcelona,4
2025-02-26,Budapest,0
2025-02-26,Prague,0
2025-02-26,Vienna,0
2025-02-26,Florence,0
2025-02-26,Madrid,0
2025-02-26,London,1
2025-02-26,Munich,1
2025-02-26,Amsterdam,1
2025-02-26,Paris,0
2025-02-26,Lisbon,1
2025-02-27,Milan,0
2025-02-27,Dublin,0
2025-02-27,Berlin,1
2025-02-27,Prague,0
2025-02-27,Zurich,1
2025-02-27,Rome,1
2025-02-27,Barcelona,4
2025-02-27,Florence,0
2025-02-27,Lisbon,1
2025-02-27,Vienna,0
2025-02-27,Madrid,0
2025-02-27,London,1
2025-02-27,Munich,1
2025-02-27,Brussels,0
2025-02-27,Budapest,0
2025-02-27,Paris,0
2025-02-27,Amsterdam,1
2025-02-28,Zurich,1
2025-02-28,Brussels,0
2025-02-28,Milan,0
2025-02-28,Dublin,0
2025-02-28,Berlin,1
2025-02-28,Prague,0
2025-02-28,Rome,1
2025-02-28,Barcelona,4
2025-02-28,Budapest,0
2025-02-28,Vienna,0
2025-02-28,Florence,0
2025-02-28,Madrid,0
2025-02-28,London,1
2025-02-28,Munich,1
2025-02-28,Amsterdam,1
2025-02-28,Paris,0
2025-02-28,Lisbon,1
2025-03-01,Brussels,0
2025-03-01,Rome,1
2025-03-01,Prague,0
2025-03-01,Zurich,1
2025-03-01,Dublin,0
2025-03-01,Milan,0
2025-03-01,Barcelona,4
2025-03-01,Berlin,1
2025-03-01,Budapest,0
2025-03-01,Munich,1
2025-03-01,Vienna,0
2025-03-01,Florence,0
2025-03-01,Madrid,0
2025-03-01,London,1
2025-03-01,Amsterdam,1
2025-03-01,Paris,0
2025-03-01,Lisbon,1
2025-03-02,Rome,1
2025-03-02,Brussels,0
2025-03-02,Milan,0
2025-03-02,Dublin,0
2025-03-02,Berlin,1
2025-03-02,Prague,0
2025-03-02,Zurich,1
2025-03-02,Amsterdam,0
2025-03-02,Paris,0
2025-03-02,Budapest,0
2025-03-02,Lisbon,1
2025-03-02,Vienna,0
2025-03-02,Florence,0
2025-03-02,Madrid,0
2025-03-02,London,1
2025-03-02,Munich,1
2025-03-02,Barcelona,4
2025-03-03,Lisbon,1
2025-03-03,Amsterdam,0
2025-03-03,Munich,1
2025-03-03,London,1
2025-03-03,Madrid,0
2025-03-03,Florence,0
2025-03-03,Vienna,0
2025-03-03,Budapest,0
2025-03-03,Paris,0
2025-03-03,Rome,1
2025-03-03,Zurich,1
2025-03-03,Prague,0
2025-03-03,Berlin,1
2025-03-03,Dublin,0
2025-03-03,Milan,0
2025-03-03,Brussels,0
2025-03-03,Barcelona,4
2025-03-04,Brussels,0
2025-03-04,Milan,0
2025-03-04,Dublin,0
2025-03-04,Berlin,1
2025-03-04,Prague,0
2025-03-04,Zurich,1
2025-03-04,Rome,1
2025-03-04,Florence,0
